# University Ranking Results - www.universityrankings.ch
# Ranking: 
# Year: 2026
#
   #    World Rank   ,  Institution   ,  Country   ,   
    1  ,   University of Oxford   ,UK   
    122  ,   University of Warwick   ,UK   
    125  ,   University of Lausanne   ,Switzerland   
    125  ,   University of Hamburg   ,Germany   
    127  ,   University of Rochester   ,USA   
    128  ,   Uppsala University   ,Sweden   
    129  ,   University of Southampton   ,UK   
    130  ,   University of Bologna   ,Italy   
    131  ,   Harbin Institute of Technology   ,China   
    131  ,   University of Maastricht   ,Netherlands   
    133  ,   Moscow State University   ,Russia   
    134  ,   Beijing Normal University   ,China   
    134  ,   Queen Mary - University of London   ,UK   
    134  ,   University of Florida   ,USA   
    137  ,   Scuola Normale Superiore di Pisa   ,Italy   
    138  ,   University of Freiburg   ,Germany   
    138  ,   University of Arizona   ,USA   
    140  ,   National Taiwan University   ,Taiwan   
    141  ,   Tongji University   ,China   
    141  ,   Pohang University of Science and Technology   ,South Korea   
    143  ,   University of Liverpool   ,UK   
    144  ,   Newcastle University - Newcastle-upon-Tyne   ,UK   
    145  ,   University of Technology Sydney   ,Australia   
    145  ,   University of Barcelona   ,Spain   
    145  ,   University of Macau   ,Macao   
    145  ,   University of Nottingham   ,UK   
    145  ,   Case Western Reserve University   ,USA   
    150  ,   University of Montreal   ,Canada   
    151  ,   Osaka University   ,Japan   
    151  ,   Texas A&M University   ,USA   
    153  ,   University of Western Australia   ,Australia   
    154  ,   Radboud University of Nijmegen   ,Netherlands   
    154  ,   University of York   ,UK   
    156  ,   Korea University   ,South Korea   
    156  ,   University of Auckland   ,New Zealand   
    156  ,   University of Pittsburgh   ,USA   
    159  ,   University of Colorado at Boulder   ,USA   
    160  ,   Technical University of Berlin   ,Germany   
    160  ,   Southern University of Science and Technology   ,China   
    162  ,   University of Waterloo   ,Canada   
    162  ,   University of St. Andrews   ,UK   
    164  ,   University of Cologne   ,Germany   
    164  ,   University of Cape Town   ,South Africa   
    166  ,   Macquarie University   ,Australia   
    166  ,   University of Geneva   ,Switzerland   
    166  ,   University of Virginia   ,USA   
    166  ,   Karlsruhe Institute of Technology   ,Germany   
    170  ,   University of Antwerp   ,Belgium   
    170  ,   University of Rome - La Sapienza   ,Italy   
    170  ,   University of Exeter   ,UK   
    173  ,   Trinity College Dublin   ,Ireland   
    174  ,   Technical University of Dresden   ,Germany   
    175  ,   University of Durham   ,UK   
    176  ,   University of Adelaide   ,Australia   
    176  ,   Huazhong University of Science and Technology   ,China   
    176  ,   VU University Amsterdam   ,Netherlands   
    179  ,   University of Würzburg   ,Germany   
    180  ,   Dartmouth College   ,USA   
    181  ,   Medical University of Vienna   ,Austria   
    181  ,   University of California - Santa Cruz   ,USA   
    183  ,   Autonomous University of Barcelona   ,Spain   
    184  ,   Catholic University of Louvain   ,Belgium   
    184  ,   Lancaster University   ,UK   
    184  ,   King Fahd University of Petroleum & Minerals   ,Saudi Arabia   
    187  ,   University of Ottawa   ,Canada   
    187  ,   University Pompeu Fabra   ,Spain   
    189  ,   Tufts University   ,USA   
    190  ,   University of Twente   ,Netherlands   
    190  ,   Paris Cité University   ,France   
    192  ,   Eindhoven University of Technology   ,Netherlands   
    192  ,   University of Leicester   ,UK   
    194  ,   University of Notre Dame   ,USA   
    195  ,   University of Münster   ,Germany   
    195  ,   Education University of Hong Kong   ,Hong Kong   
    195  ,   Aalto University   ,Finland   
    198  ,   Queen's University Belfast   ,UK   
    198  ,   Indiana University at Bloomington   ,USA   
    200  ,   University of Calgary   ,Canada   
    201-250  ,   Abu Dhabi University   ,United Arab Emirates   
    201-250  ,   United Arab Emirates University   ,United Arab Emirates   
    201-250  ,   Medical University of Graz   ,Austria   
    201-250  ,   Medical University of Innsbruck   ,Austria   
    201-250  ,   Deakin University   ,Australia   
    201-250  ,   Queensland University of Technology   ,Australia   
    201-250  ,   University of Wollongong   ,Australia   
    201-250  ,   Université Libre de Bruxelles   ,Belgium   
    201-250  ,   Vrije Universiteit Brussel   ,Belgium   
    201-250  ,   University of Sao Paulo   ,Brazil   
    201-250  ,   Western University   ,Canada   
    201-250  ,   Beijing Institute of Technology   ,China   
    201-250  ,   Sichuan University   ,China   
    201-250  ,   Tianjin University   ,China   
    201-250  ,   Xi'an Jiaotong University   ,China   
    201-250  ,   University of Erlangen-Nürnberg   ,Germany   
    201-250  ,   University of Jena   ,Germany   
    201-250  ,   University of Frankfurt am Main   ,Germany   
    201-250  ,   University of Mannheim   ,Germany   
    201-250  ,   University of Potsdam   ,Germany   
    201-250  ,   Hong Kong Baptist University   ,Hong Kong   
    201-250  ,   University College Dublin   ,Ireland   
    201-250  ,   Tel Aviv University   ,Israel   
    201-250  ,   Indian Institute of Science   ,India   
    201-250  ,   Sant'Anna School of Advanced Studies   ,Italy   
    201-250  ,   Polytechnic University of Milan   ,Italy   
    201-250  ,   University of Padua   ,Italy   
    201-250  ,   Nagoya University   ,Japan   
    201-250  ,   University of Malaya   ,Malaysia   
    201-250  ,   University of Technology - Petronas   ,Malaysia   
    201-250  ,   University of Qatar   ,Qatar   
    201-250  ,   Chalmers University of Technology   ,Sweden   
    201-250  ,   Göteborg University   ,Sweden   
    201-250  ,   Linkoping University   ,Sweden   
    201-250  ,   Stockholm University   ,Sweden   
    201-250  ,   Cardiff University   ,UK   
    201-250  ,   University of Aberdeen   ,UK   
    201-250  ,   University of Reading   ,UK   
    201-250  ,   University of Surrey   ,UK   
    201-250  ,   University of Sussex   ,UK   
    201-250  ,   Arizona State University   ,USA   
    201-250  ,   George Washington University   ,USA   
    201-250  ,   Georgetown University   ,USA   
    201-250  ,   University of Miami   ,USA   
    201-250  ,   University of Illinois at Chicago   ,USA   
    201-250  ,   Northeastern University   ,USA   
    201-250  ,   University of Utah   ,USA   
    201-250  ,   Sun Yat-Sen University   ,China   
    201-250  ,   Khalifa University   ,United Arab Emirates   
    201-250  ,   Ulsan National Institute of Science and Technology   ,South Korea   
    251-300  ,   Curtin University   ,Australia   
    251-300  ,   Griffith University   ,Australia   
    251-300  ,   La Trobe University   ,Australia   
    251-300  ,   RMIT University   ,Australia   
    251-300  ,   Swinburne University of Technology   ,Australia   
    251-300  ,   University of Newcastle - Australia   ,Australia   
    251-300  ,   University of Tasmania   ,Australia   
    251-300  ,   University of Lugano   ,Switzerland   
    251-300  ,   Beihang University   ,China   
    251-300  ,   Central South University   ,China   
    251-300  ,   East China Normal University   ,China   
    251-300  ,   Hunan University   ,China   
    251-300  ,   Nankai University   ,China   
    251-300  ,   Shandong University   ,China   
    251-300  ,   South China University of Technology   ,China   
    251-300  ,   Southeast University   ,China   
    251-300  ,   Xiamen University   ,China   
    251-300  ,   University of Düsseldorf   ,Germany   
    251-300  ,   University of Bochum   ,Germany   
    251-300  ,   Technical University of Darmstadt   ,Germany   
    251-300  ,   University of Konstanz   ,Germany   
    251-300  ,   University of Stuttgart   ,Germany   
    251-300  ,   University of Ulm   ,Germany   
    251-300  ,   Aalborg University   ,Denmark   
    251-300  ,   University of Southern Denmark   ,Denmark   
    251-300  ,   University of Navarra   ,Spain   
    251-300  ,   Lappeenranta University of Technology   ,Finland   
    251-300  ,   University of Oulu   ,Finland   
    251-300  ,   Central European University   ,Hungary   
    251-300  ,   Semmelweis University   ,Hungary   
    251-300  ,   Royal College of Surgeons   ,Ireland   
    251-300  ,   Hebrew University of Jerusalem   ,Israel   
    251-300  ,   Catholic University of the Sacred Heart   ,Italy   
    251-300  ,   Hanyang University   ,South Korea   
    251-300  ,   Kyung Hee University   ,South Korea   
    251-300  ,   Sejong University   ,South Korea   
    251-300  ,   Lebanese American University   ,Lebanon   
    251-300  ,   University of Luxembourg   ,Luxembourg   
    251-300  ,   University of Bergen   ,Norway   
    251-300  ,   King Saud University   ,Saudi Arabia   
    251-300  ,   University of Bath   ,UK   
    251-300  ,   University of East Anglia   ,UK   
    251-300  ,   University of Hawaii at Manoa   ,USA   
    251-300  ,   Boston College   ,USA   
    251-300  ,   Virginia Polytechnic Institute and State University   ,USA   
    251-300  ,   Northwestern Polytechnical University   ,China   
    251-300  ,   Southern Medical University   ,China   
    251-300  ,   King Khalid University   ,Saudi Arabia   
    251-300  ,   Vita-Salute San Raffaele University   ,Italy   
    251-300  ,   Macau University of Science and Technology   ,Macao   
    251-300  ,   Humanitas University   ,Italy   
    301-350  ,   University of Sharjah   ,United Arab Emirates   
    301-350  ,   Vienna University of Technology   ,Austria   
    301-350  ,   University of Innsbruck   ,Austria   
    301-350  ,   Flinders University   ,Australia   
    301-350  ,   University of Western Sydney   ,Australia   
    301-350  ,   Hasselt University   ,Belgium   
    301-350  ,   University of Liège   ,Belgium   
    301-350  ,   Queen's University   ,Canada   
    301-350  ,   Simon Fraser University   ,Canada   
    301-350  ,   University of Victoria   ,Canada   
    301-350  ,   University of Electronic Science and Technology of China   ,China   
    301-350  ,   University of Duisburg-Essen   ,Germany   
    301-350  ,   University of Mainz   ,Germany   
    301-350  ,   University of Bayreuth   ,Germany   
    301-350  ,   University of Bremen   ,Germany   
    301-350  ,   University of Hohenheim   ,Germany   
    301-350  ,   University of Tartu   ,Estonia   
    301-350  ,   University of Tampere   ,Finland   
    301-350  ,   University of Turku   ,Finland   
    301-350  ,   Ecole Normale Supérieure de Lyon   ,France   
    301-350  ,   Lingnan University   ,Hong Kong   
    301-350  ,   Dublin City University   ,Ireland   
    301-350  ,   Technion - Israel Institute of Technology   ,Israel   
    301-350  ,   University of Milan   ,Italy   
    301-350  ,   University of Naples Federico II   ,Italy   
    301-350  ,   University of Rome - Tor Vergata   ,Italy   
    301-350  ,   Kyushu University   ,Japan   
    301-350  ,   Tokyo Institute of Technology   ,Japan   
    301-350  ,   National University of Malaysia   ,Malaysia   
    301-350  ,   Tilburg University   ,Netherlands   
    301-350  ,   Norwegian University of Science and Technology   ,Norway   
    301-350  ,   Bauman Moscow State Technical University   ,Russia   
    301-350  ,   Koc University   ,Turkey   
    301-350  ,   China Medical University - Taiwan   ,Taiwan   
    301-350  ,   Birkbeck - University of London   ,UK   
    301-350  ,   Loughborough University   ,UK   
    301-350  ,   University of Dundee   ,UK   
    301-350  ,   University of Essex   ,UK   
    301-350  ,   Swansea University   ,UK   
    301-350  ,   University of Stellenbosch   ,South Africa   
    301-350  ,   University of Witwatersrand   ,South Africa   
    301-350  ,   University of California - Riverside   ,USA   
    301-350  ,   Florida State University   ,USA   
    301-350  ,   Illinois Institute of Technology   ,USA   
    301-350  ,   University of Iowa   ,USA   
    301-350  ,   Rutgers - The State University of New Jersey   ,USA   
    301-350  ,   State University of New York at Buffalo   ,USA   
    301-350  ,   State University of New York at Stony Brook   ,USA   
    301-350  ,   North Carolina State University   ,USA   
    301-350  ,   Sunway University   ,Malaysia   
    301-350  ,   Prince Mohammad Bin Fahd University   ,Saudi Arabia   
    351-400  ,   Edith Cowan University   ,Australia   
    351-400  ,   James Cook University   ,Australia   
    351-400  ,   University of Southern Queensland   ,Australia   
    351-400  ,   University of Brunei Darussalam   ,Brunei   
    351-400  ,   State University of Campinas   ,Brazil   
    351-400  ,   Dalhousie University   ,Canada   
    351-400  ,   University of Saskatchewan   ,Canada   
    351-400  ,   University of St.Gallen   ,Switzerland   
    351-400  ,   Chongqing University   ,China   
    351-400  ,   Shenzhen University   ,China   
    351-400  ,   University of Kiel   ,Germany   
    351-400  ,   University of Giessen   ,Germany   
    351-400  ,   University of Hannover   ,Germany   
    351-400  ,   Autonomous University of Madrid   ,Spain   
    351-400  ,   National University of Ireland - Galway   ,Ireland   
    351-400  ,   University College Cork   ,Ireland   
    351-400  ,   Kermanshah University of Medical Sciences   ,Iran   
    351-400  ,   Sharif University of Technology   ,Iran   
    351-400  ,   University of Brescia   ,Italy   
    351-400  ,   University of Florence   ,Italy   
    351-400  ,   University of Pavia   ,Italy   
    351-400  ,   University of Pisa   ,Italy   
    351-400  ,   University of Siena   ,Italy   
    351-400  ,   University of Trento   ,Italy   
    351-400  ,   University of Verona   ,Italy   
    351-400  ,   Hokkaido University   ,Japan   
    351-400  ,   Tsukuba University   ,Japan   
    351-400  ,   University of Otago   ,New Zealand   
    351-400  ,   Moscow Institute of Physics and Technology   ,Russia   
    351-400  ,   Prince Sultan University   ,Saudi Arabia   
    351-400  ,   Swedish University of Agricultural Sciences   ,Sweden   
    351-400  ,   Middle East Technical University   ,Turkey   
    351-400  ,   Sabanci University   ,Turkey   
    351-400  ,   St George's - University of London   ,UK   
    351-400  ,   University of Strathclyde   ,UK   
    351-400  ,   University of Colorado at Denver   ,USA   
    351-400  ,   University of Connecticut   ,USA   
    351-400  ,   University of South Florida   ,USA   
    351-400  ,   University of Georgia   ,USA   
    351-400  ,   University of Kansas   ,USA   
    351-400  ,   Oregon Health and Science University   ,USA   
    351-400  ,   Amirkabir University of Technology   ,Iran   
    351-400  ,   King Abdulaziz University   ,Saudi Arabia   
    351-400  ,   University of Johannesburg   ,South Africa   
    351-400  ,   Grenoble Alpes University   ,France   
    351-400  ,   Daegu Gyeongbuk Institute of Science and Technology   ,South Korea   
    351-400  ,   Saveetha Institute of Medical and Technical Sciences   ,India   
    351-400  ,   Mohammed VI Polytechnic University   ,Morocco   
    401-500  ,  University of Nizwa  ,Oman   
    401-500  ,   Ajman University of Science and Technology   ,United Arab Emirates   
    401-500  ,   University of Linz   ,Austria   
    401-500  ,   Australian Catholic University   ,Australia   
    401-500  ,   Bond University   ,Australia   
    401-500  ,   Central Queensland University   ,Australia   
    401-500  ,   Charles Darwin University   ,Australia   
    401-500  ,   Murdoch University   ,Australia   
    401-500  ,   Southern Cross University   ,Australia   
    401-500  ,   University of Canberra   ,Australia   
    401-500  ,   Arabian Gulf University   ,Bahrain   
    401-500  ,   Laval University   ,Canada   
    401-500  ,   University of Guelph   ,Canada   
    401-500  ,   York University   ,Canada   
    401-500  ,   University of Fribourg   ,Switzerland   
    401-500  ,   Pontifical Catholic University of Chile   ,Chile   
    401-500  ,   Beijing University of Chemical Technology   ,China   
    401-500  ,   Dalian University of Technology   ,China   
    401-500  ,   Donghua University - Shanghai   ,China   
    401-500  ,   University of Cyprus   ,Cyprus   
    401-500  ,   Charles University Prague   ,Czech Republic   
    401-500  ,   University of Greifswald   ,Germany   
    401-500  ,   University of Marburg   ,Germany   
    401-500  ,   University of Regensburg   ,Germany   
    401-500  ,   Roskilde University   ,Denmark   
    401-500  ,   University of Vaasa   ,Finland   
    401-500  ,   University of Athens   ,Greece   
    401-500  ,   Jamia Millia Islamia University   ,India   
    401-500  ,   Iran University of Science and Technology Tehran   ,Iran   
    401-500  ,   University of Tehran   ,Iran   
    401-500  ,   Free University of Bozen-Bolzano   ,Italy   
    401-500  ,   Polytechnic University of Turin   ,Italy   
    401-500  ,   University of Genoa   ,Italy   
    401-500  ,   University of Milan - Bicocca   ,Italy   
    401-500  ,   University of Turin   ,Italy   
    401-500  ,   Ajou University   ,South Korea   
    401-500  ,   Chung-Ang University   ,South Korea   
    401-500  ,   University of Science - Malaysia   ,Malaysia   
    401-500  ,   University of Technology - Malaysia   ,Malaysia   
    401-500  ,   University of Utara Malaysia   ,Malaysia   
    401-500  ,   University of Waikato   ,New Zealand   
    401-500  ,   Victoria University of Wellington   ,New Zealand   
    401-500  ,   Quaid-i-Azam University   ,Pakistan   
    401-500  ,   University of Coimbra   ,Portugal   
    401-500  ,   University of Lisbon   ,Portugal   
    401-500  ,   University of Porto   ,Portugal   
    401-500  ,   Umm Al-Qura University   ,Saudi Arabia   
    401-500  ,   Umea University   ,Sweden   
    401-500  ,   Bogazici University   ,Turkey   
    401-500  ,   National Taiwan University of Science and Technology   ,Taiwan   
    401-500  ,   National Tsinghua University   ,Taiwan   
    401-500  ,   Taipei Medical University   ,Taiwan   
    401-500  ,   Aston University   ,UK   
    401-500  ,   Bournemouth University   ,UK   
    401-500  ,   Brunel University   ,UK   
    401-500  ,   Heriot-Watt University   ,UK   
    401-500  ,   School of Oriental and African Studies - University of London   ,UK   
    401-500  ,   University of Kent at Canterbury   ,UK   
    401-500  ,   University of Northumbria at Newcastle   ,UK   
    401-500  ,   University of Portsmouth   ,UK   
    401-500  ,   University of California - Merced   ,USA   
    401-500  ,   Colorado School of Mines   ,USA   
    401-500  ,   University of Delaware   ,USA   
    401-500  ,   Florida International University   ,USA   
    401-500  ,   University of Central Florida   ,USA   
    401-500  ,   Rush University   ,USA   
    401-500  ,   Iowa State University   ,USA   
    401-500  ,   University of Kentucky   ,USA   
    401-500  ,   Tulane University   ,USA   
    401-500  ,   Brandeis University   ,USA   
    401-500  ,   St. Louis University   ,USA   
    401-500  ,   Syracuse University   ,USA   
    401-500  ,   Wake Forest University   ,USA   
    401-500  ,   University of Oregon   ,USA   
    401-500  ,   Drexel University   ,USA   
    401-500  ,   Temple University   ,USA   
    401-500  ,   University of South Carolina   ,USA   
    401-500  ,   University of Tennessee - Knoxville   ,USA   
    401-500  ,   University of Houston   ,USA   
    401-500  ,   University of Texas at Dallas   ,USA   
    401-500  ,   George Mason University   ,USA   
    401-500  ,   Virginia Commonwealth University   ,USA   
    401-500  ,   Washington State University   ,USA   
    401-500  ,   Royal Holloway - University of London   ,UK   
    401-500  ,   University of Jyvaskyla   ,Finland   
    401-500  ,   University of Eastern Finland   ,Finland   
    401-500  ,   University of Bordeaux   ,France   
    401-500  ,   Gwangju Institute of Science and Technology   ,South Korea   
    401-500  ,   Marche Polytechnic University   ,Italy   
    401-500  ,   University of Montpellier   ,France   
    401-500  ,   IMT Atlantique   ,France   
    401-500  ,   Asia University   ,Taiwan   
    401-500  ,   Leuphana University Luneburg   ,Germany   
    401-500  ,   National Yang Ming Chiao Tung University   ,Taiwan   
    401-500  ,   Al Ain University   ,United Arab Emirates   
    401-500  ,   Princess Nourah bint Abdulrahman University   ,Saudi Arabia   
    401-500  ,   Prince Sattam Bin Abdulaziz University   ,Saudi Arabia   
    401-500  ,   Shoolini University of Biotechnology and Management Sciences   ,India   
    401-500  ,   Al-Ahliyya Amman University   ,Jordan   
    401-500  ,   Applied Science Private University of Jordan   ,Jordan   
    401-500  ,   L'institut Agro   ,France   
    401-500  ,   Nazarbayev University   ,Kazakhstan   
    501-600  ,   University of Graz   ,Austria   
    501-600  ,   University of the Sunshine Coast   ,Australia   
    501-600  ,   Victoria University - Melbourne   ,Australia   
    501-600  ,   Carleton University   ,Canada   
    501-600  ,   Memorial University of Newfoundland   ,Canada   
    501-600  ,   University of Manitoba   ,Canada   
    501-600  ,   University of Quebec   ,Canada   
    501-600  ,   University of Windsor   ,Canada   
    501-600  ,   Jiangsu University   ,China   
    501-600  ,   Jinan University - Guangdong   ,China   
    501-600  ,   Northeastern University in China   ,China   
    501-600  ,   Shanghai University   ,China   
    501-600  ,   University of International Business and Economics   ,China   
    501-600  ,   Yangzhou University   ,China   
    501-600  ,   Zhejiang University of Technology   ,China   
    501-600  ,   Kaiserslautern University of Technology   ,Germany   
    501-600  ,   University of Siegen   ,Germany   
    501-600  ,   Saarland University   ,Germany   
    501-600  ,   Complutense University of Madrid   ,Spain   
    501-600  ,   University of Valencia   ,Spain   
    501-600  ,   National University of Ireland - Maynooth   ,Ireland   
    501-600  ,   University of Limerick   ,Ireland   
    501-600  ,   University of Haifa   ,Israel   
    501-600  ,   Mahatma Gandhi University   ,India   
    501-600  ,   Tehran University of Medical Sciences   ,Iran   
    501-600  ,   University of Iceland   ,Iceland   
    501-600  ,   Campus Bio-Medico University of Rome   ,Italy   
    501-600  ,   Polytechnic University of Bari   ,Italy   
    501-600  ,   University of Catania   ,Italy   
    501-600  ,   University of Ferrara   ,Italy   
    501-600  ,   University of Messina   ,Italy   
    501-600  ,   University of Modena   ,Italy   
    501-600  ,   University of Palermo   ,Italy   
    501-600  ,   University of Salerno   ,Italy   
    501-600  ,   University of Trieste   ,Italy   
    501-600  ,   Juntendo University   ,Japan   
    501-600  ,   Ewha Womans University   ,South Korea   
    501-600  ,   Konkuk University   ,South Korea   
    501-600  ,   Kyungpook National University   ,South Korea   
    501-600  ,   Pusan National University   ,South Korea   
    501-600  ,   Ulsan University   ,South Korea   
    501-600  ,   Yeungnam University   ,South Korea   
    501-600  ,   University of Putra Malaysia   ,Malaysia   
    501-600  ,   Lincoln University   ,New Zealand   
    501-600  ,   Massey University   ,New Zealand   
    501-600  ,   Sultan Qaboos University   ,Oman   
    501-600  ,   Jagiellonian University   ,Poland   
    501-600  ,   New University of Lisbon   ,Portugal   
    501-600  ,   Higher School of Economics   ,Russia   
    501-600  ,   Chulalongkorn University   ,Thailand   
    501-600  ,   Istanbul Technical University   ,Turkey   
    501-600  ,   National Cheng Kung University   ,Taiwan   
    501-600  ,   National Taiwan Normal University   ,Taiwan   
    501-600  ,   National Yunlin University of Science and Technology   ,Taiwan   
    501-600  ,   Goldsmiths College - University of London   ,UK   
    501-600  ,   Keele University   ,UK   
    501-600  ,   Liverpool John Moores University   ,UK   
    501-600  ,   Middlesex University   ,UK   
    501-600  ,   University of Bradford   ,UK   
    501-600  ,   University of Huddersfield   ,UK   
    501-600  ,   University of Hull   ,UK   
    501-600  ,   University of Plymouth   ,UK   
    501-600  ,   University of Stirling   ,UK   
    501-600  ,   Bangor University   ,UK   
    501-600  ,   University of KwaZulu-Natal   ,South Africa   
    501-600  ,   University of Pretoria   ,South Africa   
    501-600  ,   Colorado State University   ,USA   
    501-600  ,   University of Denver   ,USA   
    501-600  ,   Georgia State University   ,USA   
    501-600  ,   Wayne State University   ,USA   
    501-600  ,   University of Missouri - Columbia   ,USA   
    501-600  ,   University of Missouri - Kansas City   ,USA   
    501-600  ,   University of Nebraska - Lincoln   ,USA   
    501-600  ,   University of Nebraska Medical Center   ,USA   
    501-600  ,   New Jersey Institute of Technology   ,USA   
    501-600  ,   Stevens Institute of Technology   ,USA   
    501-600  ,   Rensselaer Polytechnic Institute   ,USA   
    501-600  ,   University of Tulsa   ,USA   
    501-600  ,   Technical University of Dortmund   ,Germany   
    501-600  ,   Ca' Foscari University of Venice   ,Italy   
    501-600  ,   China University of Petroleum (Beijing)   ,China   
    501-600  ,   Royal Veterinary College    ,UK   
    501-600  ,   Missouri University of Science and Technology   ,USA   
    501-600  ,   Federal University of Toulouse Midi-Pyrénées   ,France   
    501-600  ,   Cyprus University of Technology   ,Cyprus   
    501-600  ,   Soochow University   ,China   
    501-600  ,   Hamburg University of Technology   ,Germany   
    501-600  ,   Gachon University   ,South Korea   
